lv1_code,product_class_name,name,status,brand,attribute.saya_2_ways.boolean,attribute.saya_4_ways.boolean,attribute.cup_size.single_option,attribute.delivery_returns.text,attribute.deliveryreturns.html,attribute.description.html,attribute.fabric_care.html,attribute.online_description.html,attribute.online_name.string,attribute.page_description.text,attribute.keywords.string,attribute.page_url.string,attribute.size_fit.text,attribute.tax_class.string,attribute.short_description.html,attribute.country_of_origin.string,attribute.saya_collection.single_option,attribute.saya_country.single_option,attribute.saya_fabric_content.string,attribute.saya_group.single_option,attribute.saya_line.single_option,attribute.saya_long_description.html,attribute.saya_product_department.single_option,attribute.saya_product_status.string,attribute.saya_season.single_option,attribute.saya_tariff_code.string,variation_children_code
1471csd02,3 Level Product Style,1471CSD02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",RAIN SHADOW,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Off shoulder short dress<br/>Ruffle<br/>Stitch detail at ruffle hem<br/>2 Ways</p>,RAIN SHADOW,"Off Shoulder Short Dress
Ruffle 
Stitch Detail At Ruffle Hem
2 Ways ",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,RAIN SHADOW,,active,2018,61.04.43.00.00,1471csd02_blanco
1477csd03,3 Level Product Style,1477CSD03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",TBT SAND WAVES,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Short dress<br/>Smocked waistband<br/>Ruffle detail at hem and shoulders</p>,TBT SAND WAVES,"Short Dress 
Smocked Waistband 
Ruffle Detail At Hem And Shoulders",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,TBT SAND WAVES,,active,2018,61.04.43.00.00,1477csd03_morado
1502csd01,3 Level Product Style,1502CSD01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DELIGHTFUL DUNES,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,"<p>Short dress<br/>""V"" neckline to tie at front<br/>Sleeveless<br/>Adjustable straps</p> ",DELIGHTFUL DUNES,"Short Dress
""V"" Neckline To Tie At Front 
Sleeveless
Adjustable Straps ",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,DELIGHTFUL DUNES,,active,2018,62.04.44.00.00,1502csd01_rojo
1503csd01,3 Level Product Style,1503CSD01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",YOLO,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Short dress<br/>Eyelets at front to lace up<br/>Sleeveless<br/>Adjustable straps</p>,YOLO,"Short Dress
Eyelets At Front To Lace Up 
Sleeveless
Adjustable Straps ",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,YOLO,,active,2018,61.04.43.00.00,1503csd01_rojo
1504cld01,3 Level Product Style,1504CLD01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",NATIVE SOUL,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Long dress<br/>Halter neckline<br/>Straps to tie at shoulders and sides<br/>Opened at sides</p>,NATIVE SOUL,"Long Dress 
Halter Neckline 
Straps To Tie At Shoulders And Sides
Opened At Sides",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,NATIVE SOUL,,active,2018,61.04.43.00.01,1504cld01_rojo
1506csd01,3 Level Product Style,1506CSD01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",RUNNING WILD,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Short dress<br/>Round neckline<br/>Sleeveless<br/>Adjustable straps</p>,RUNNING WILD,"Short Dress
Round Neckline
Sleeveless
Adjustable Straps ",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,RUNNING WILD,,active,2018,61.04.43.00.02,1506csd01_verde
1507cks01,3 Level Product Style,1507CKS01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",VIVACIOUS QUEST,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Short skirt<br/>Smocked waistband at back<br/>Side pockets</p>,VIVACIOUS QUEST,"Short Skirt 
Smocked Waistband At Back
Side Pockets",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,VIVACIOUS QUEST,,active,2018,62.04.59.00.00,1507cks01_verde
1508cct01,3 Level Product Style,1508CCT01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",WANNAHAVE FUN,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Crop top<br/>Scarf shape<br/>Smoked chest and back<br/>Fixed twisted straps</p>,WANNAHAVE FUN,"Crop Top
Scarf Shape 
Smoked Chest And Back 
Fixed Twisted  Straps",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,WANNAHAVE FUN,,active,2018,6211430000,1508cct01_verde
1509ckl01,3 Level Product Style,1509CKL01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",UNDER THE STARS,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Front knot detail<br/>Long multiways skirt with smocked detail on chest</p>,UNDER THE STARS,"Front knot detail.
Long Multiways   skirt with smocked detail on chest.  ",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,UNDER THE STARS,,active,2018,6104530000,1509ckl01_blanco
1511cro01,3 Level Product Style,1511CRO01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",RIOHACHA GARDEN,<p>Do not machine wash at high temperatures<br/>Do not dry clean<br/>Do not wring<br/>Wash upside down<br/>Do not bleach<br/>Do not use hot water<br/>Do not use vinegar</p>,<p>Romper<br/>Adjustable straps<br/>Elastic waist band</p>,RIOHACHA GARDEN,"Romper
Adjustable Straps 
Elastic Waist Band",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,RIOHACHA GARDEN,,active,2018,6114300000,1511cro01_azul
